# Data Source: Blockchain.com Public Charts API (https://www.blockchain.com/explorer/charts)
Date,Active Addresses,Transaction Count,Mempool Size,Hash Rate (GH/s),Mining Difficulty,Miner Revenue (USD),Transaction Fees (BTC),Median Confirmation Time (min)
2013-12-20,,,,9121.1819905903,908350862.437022,,,6.15
2013-12-21,107061.0,,,,,,,
2013-12-22,,52897.0,,,,2751604.73688907,11.46529505,
2013-12-24,,,,9744.8657343946,1180923195.25803,,,8.05
2013-12-25,113223.0,,,,,,,
2013-12-26,,51276.0,,,,3404782.70383875,13.36262326,
2013-12-28,,,,9627.45771349828,1180923195.25803,,,7.88333333333333
2013-12-29,94132.0,,,,,,,
2013-12-30,,55613.0,,,,3632082.20000505,11.74180891,
2014-01-01,,,,11740.802089632,1180923195.25803,,,6.46666666666667
2014-01-02,114151.0,,,,,,,
2014-01-03,,60980.0,,,,3468549.23939752,13.81938881,
2014-01-05,,,,12692.3566721614,1418481395.26264,,,7.06666666666667
2014-01-06,151592.0,,,,,,,
2014-01-07,,62911.0,,,,4525042.38885386,15.53038267,
2014-01-09,,,,12762.8697647845,1418481395.26264,,,7.43333333333333
2014-01-10,108863.0,,,,,,,
2014-01-11,,55856.0,,,,5777402.51750686,12.25450903,
2014-01-13,,,,18058.6488747028,1789546951.05324,,,6.11666666666667
2014-01-14,110009.0,,,,,,,
2014-01-15,,61612.0,,,,4217005.9545048,16.85023545,
2014-01-17,,,,13610.7058021159,1789546951.05324,,,8.48333333333333
2014-01-18,92393.0,,,,,,,
2014-01-19,,48005.0,,,,3964756.61727788,11.42147877,
2014-01-21,,,,15300.924169699,1789546951.05324,,,7.25
2014-01-22,132174.0,,,,,,,
2014-01-23,,63576.0,,,,5241644.13745878,16.79639116,
2014-01-25,,,,16903.7992186766,2193847870.17428,,,9.45
2014-01-26,109747.0,,,,,,,
2014-01-27,,64374.0,,,,6040771.8236915,13.45771067,
2014-01-29,,,,17230.9695261348,2193847870.17428,,,8.15
2014-01-30,131665.0,,,,,,,
2014-01-31,,60269.0,,,,4212641.890744,14.37916749,
2014-02-02,,,,19412.1049091899,2193847870.17428,,,7.01666666666667
2014-02-03,151697.0,,,,,,,
2014-02-04,,69799.0,,,,4662961.48683288,14.22240734,
2014-02-06,,,,21761.8906024157,2621404453.06462,,,7.55
2014-02-07,142073.0,,,,,,,
2014-02-08,,65009.0,,,,4306013.7785266,12.26699028,
2014-02-10,,,,19937.5404920335,2621404453.06462,,,8.16666666666667
2014-02-11,129779.0,,,,,,,
2014-02-12,,62126.0,,,,4063256.22662555,16.0368654,
2014-02-14,,,,24889.3479344994,2621404453.06462,,,6.63333333333333
2014-02-15,128245.0,,,,,,,
2014-02-16,,57531.0,,,,4254676.6144031,11.32317875,
2014-02-18,,,,25980.5116973035,3129573174.52229,,,8.4
2014-02-19,154079.0,,,,,,,
2014-02-20,,71144.0,,,,3495121.25464408,14.81614558,
2014-02-22,,,,25513.79591831,3129573174.52229,,,8.21666666666667
2014-02-23,144957.0,,,,,,,
2014-02-24,,73796.0,,,,3447585.41024301,15.21980169,
2014-02-26,,,,28158.5186659398,3129573174.52229,,,7.91666666666667
2014-02-27,162312.0,,,,,,,
2014-02-28,,70290.0,,,,3407746.31205269,16.40787615,
2014-03-02,,,,28262.4181718192,3815723798.81463,,,7.96666666666667
2014-03-03,207617.0,,,,,,,
2014-03-04,,84600.0,,,,3372548.86635277,17.38424603,
2014-03-06,,,,30728.2667371457,3815723798.81463,,,7.93333333333333
2014-03-07,156936.0,,,,,,,
2014-03-08,,64590.0,,,,4085715.99207135,11.62425694,
2014-03-10,,,,31297.3087137595,3815723798.81463,,,8.23333333333333
2014-03-11,155145.0,,,,,,,
2014-03-12,,76339.0,,,,3456434.06040891,16.51719963,
2014-03-14,,,,29367.8475506144,4250217919.86954,,,12.4333333333333
2014-03-15,120614.0,,,,,,,
2014-03-16,,59332.0,,,,4518329.04399226,12.38310041,
2014-03-18,,,,30635.5244233027,4250217919.86954,,,8.01666666666667
2014-03-19,141597.0,,,,,,,
2014-03-20,,71002.0,,,,3294476.77586909,13.7341206,
2014-03-22,,,,37185.1882655261,4250217919.86954,,,6.8
2014-03-23,126956.0,,,,,,,
2014-03-24,,70983.0,,,,3225418.94807707,12.99764579,
2014-03-26,,,,39324.9976022039,5006860589.2054,,,8.26666666666667
2014-03-27,160637.0,,,,,,,
2014-03-28,,67079.0,,,,2543758.8037429,12.32486726,
2014-03-30,,,,37084.9660932176,5006860589.2054,,,7.7
2014-03-31,148468.0,,,,,,,
2014-04-01,,64136.0,,,,2190656.88165462,12.31562078,
2014-04-03,,,,51769.6170965723,5006860589.2054,,,5.83333333333333
2014-04-04,154707.0,,,,,,,
2014-04-05,,55795.0,,,,2752160.90149948,11.16666447,
2014-04-07,,,,44415.1321567057,6119726089.12815,,,9.1
2014-04-08,142384.0,,,,,,,
2014-04-09,,65153.0,,,,2150368.59522249,20.25920875,
2014-04-11,,,,45327.7718585558,6119726089.12815,,,9.01666666666667
2014-04-12,112455.0,,,,,,,
2014-04-13,,51168.0,,,,2407657.42973614,10.29986168,
2014-04-15,,,,59321.5806202576,6119726089.12815,,,6.43333333333333
2014-04-16,149841.0,,,,,,,
2014-04-17,,65190.0,,,,2706076.91605982,14.99553797,
2014-04-19,,,,56547.9844196814,6978842649.59238,,,8.13333333333333
2014-04-20,147204.0,,,,,,,
2014-04-21,,58110.0,,,,2803733.6424231,12.47640246,
2014-04-23,,,,60711.0262174494,6978842649.59238,,,7.6
2014-04-24,135134.0,,,,,,,
2014-04-25,,72650.0,,,,3121784.16930471,13.64442103,
2014-04-27,,,,57935.6650189374,6978842649.59238,,,8.2
2014-04-28,146280.0,,,,,,,
2014-04-29,,65038.0,,,,2373811.60726478,12.61418574,
2014-05-01,,,,66817.8858733963,8000872135.96816,,,7.65
2014-05-02,122570.0,,,,,,,
2014-05-03,,54157.0,,,,1824628.31054812,10.28949159,
2014-05-05,,,,49715.688893896,8000872135.96816,,,8.36666666666667
2014-05-06,144318.0,,,,,,,
2014-05-07,,69825.0,,,,2136347.09544072,13.54172333,
2014-05-09,,,,66022.4348510939,8000872135.96816,,,7.6
2014-05-10,115894.0,,,,,,,
2014-05-11,,52590.0,,,,2107297.0875308,9.70016918,
2014-05-13,,,,74817.9710179175,8853416309.1278,,,7.0
2014-05-14,136797.0,,,,,,,
2014-05-15,,74893.0,,,,2329797.59349022,12.8013398,
2014-05-17,,,,80539.3452722289,8853416309.1278,,,7.1
2014-05-18,151253.0,,,,,,,
2014-05-19,,64094.0,,,,2800193.45760369,11.40509824,
2014-05-21,,,,78338.8167128784,8853416309.1278,,,6.53333333333333
2014-05-22,137973.0,,,,,,,
2014-05-23,,72810.0,,,,2450791.24452302,12.72896008,
2014-05-25,,,,78483.2567556605,10455720138.4848,,,8.46666666666667
2014-05-26,143041.0,,,,,,,
2014-05-27,,68524.0,,,,2171401.39268694,12.14135874,
2014-05-29,,,,68088.1234105399,10455720138.4848,,,7.83333333333333
2014-05-30,127995.0,,,,,,,
2014-05-31,,52172.0,,,,2507046.66898787,9.64770833,
2014-06-02,,,,93036.4434388293,10455720138.4848,,,6.86666666666667
2014-06-03,160756.0,,,,,,,
2014-06-04,,65094.0,,,,3593888.80985165,12.01095921,
2014-06-06,,,,86494.3621241971,11756551916.904,,,7.41666666666667
2014-06-07,120890.0,,,,,,,
2014-06-08,,48308.0,,,,2503351.83023013,8.84632234,
2014-06-10,,,,103442.581729614,11756551916.904,,,6.75
2014-06-11,145154.0,,,,,,,
2014-06-12,,64744.0,,,,3477994.08182039,12.93722403,
2014-06-14,,,,102858.16036391,11756551916.904,,,6.96666666666667
2014-06-15,156625.0,,,,,,,
2014-06-16,,68262.0,,,,3357698.58037231,11.98941586,
2014-06-18,,,,113768.842858603,13462580114.5253,,,6.5
2014-06-19,132614.0,,,,,,,
2014-06-20,,57381.0,,,,3429551.41602032,10.71588434,
2014-06-22,,,,129161.098068884,13462580114.5253,,,5.9
2014-06-23,136813.0,,,,,,,
2014-06-24,,64883.0,,,,3183637.21807602,11.06251476,
2014-06-26,,,,114438.071346006,13462580114.5253,,,6.21666666666667
2014-06-27,144281.0,,,,,,,
2014-06-28,,54392.0,,,,3390821.48285489,9.26408687,
2014-06-30,,,,104506.281189491,16818461371.1611,,,9.3
2014-07-01,157472.0,,,,,,,
2014-07-02,,66728.0,,,,2261661.30916854,12.74840425,
2014-07-04,,,,133768.039922549,16818461371.1611,,,7.36666666666667
2014-07-05,110447.0,,,,,,,
2014-07-06,,52139.0,,,,2561839.04560687,9.22847962,
2014-07-08,,,,135440.140421581,16818461371.1611,,,7.1
2014-07-09,157335.0,,,,,,,
2014-07-10,,64605.0,,,,3133288.01651803,11.18585911,
2014-07-12,,,,137948.291170128,16818461371.1611,,,6.28333333333333
2014-07-13,168917.0,,,,,,,
2014-07-14,,62761.0,,,,2324693.38813598,11.75980369,
2014-07-16,,,,142195.843578748,17336316978.5078,,,6.75
2014-07-17,147920.0,,,,,,,
2014-07-18,,64062.0,,,,3638812.44346872,11.9486888,
2014-07-20,,,,146504.80853568,17336316978.5078,,,6.33333333333333
2014-07-21,135234.0,,,,,,,
2014-07-22,,66858.0,,,,2652571.36378448,11.71344544,
2014-07-24,,,,128407.155716566,17336316978.5078,,,7.5
2014-07-25,152439.0,,,,,,,
2014-07-26,,56333.0,,,,2326825.30108101,8.73951865,
2014-07-28,,,,126669.524399822,18736441558.3102,,,8.41666666666667
2014-07-29,142385.0,,,,,,,
2014-07-30,,66153.0,,,,3902129.78311854,11.03235411,
2014-08-01,,,,142503.2149498,18736441558.3102,,,7.6
2014-08-02,121519.0,,,,,,,
2014-08-03,,53621.0,,,,2835381.94049722,8.55001533,
2014-08-05,,,,122943.950152769,18736441558.3102,,,9.23333333333333
2014-08-06,173282.0,,,,,,,
2014-08-07,,69913.0,,,,2541691.97252622,10.97700977,
2014-08-09,,,,169672.521356757,19729645940.5771,,,7.33333333333333
2014-08-10,174825.0,,,,,,,
2014-08-11,,75575.0,,,,3345836.1122912,12.25468145,
2014-08-13,,,,153980.265046305,19729645940.5771,,,7.61666666666667
2014-08-14,165350.0,,,,,,,
2014-08-15,,73193.0,,,,2314744.7005523,12.03876959,
2014-08-17,,,,161826.393201531,19729645940.5771,,,7.08333333333333
2014-08-18,167625.0,,,,,,,
2014-08-19,,74740.0,,,,2809058.54143764,12.80157171,
2014-08-21,,,,199134.596112222,23844670038.8033,,,6.66666666666667
2014-08-22,156690.0,,,,,,,
2014-08-23,,57593.0,,,,2738544.90844599,8.62310977999999,
2014-08-25,,,,158833.546899034,23844670038.8033,,,8.35
2014-08-26,163451.0,,,,,,,
2014-08-27,,74581.0,,,,2588865.36987183,11.5415257,
2014-08-29,,,,196763.946158505,23844670038.8033,,,6.85
2014-08-30,141380.0,,,,,,,
2014-08-31,,57755.0,,,,2985880.98310164,8.8939901,
2014-09-02,,,,194978.303194365,27428630902.2579,,,8.1
2014-09-03,146140.0,,,,,,,
2014-09-04,,70810.0,,,,2449816.0872382,11.19739332,
2014-09-06,,,,229065.419137436,27428630902.2579,,,7.25
2014-09-07,212749.0,,,,,,,
2014-09-08,,75766.0,,,,2008056.38792212,12.20418844,
2014-09-10,,,,212703.603484762,27428630902.2579,,,6.98333333333333
2014-09-11,149290.0,,,,,,,
2014-09-12,,68384.0,,,,2155557.16520553,10.70477886,
2014-09-14,,,,252083.49301791,29829733124.0404,,,7.5
2014-09-15,160989.0,,,,,,,
2014-09-16,,87234.0,,,,2514666.70244277,14.35162373,
2014-09-18,,,,274326.15416655,29829733124.0404,,,5.95
2014-09-19,143062.0,,,,,,,
2014-09-20,,63482.0,,,,2141250.18575465,10.26633681,
2014-09-22,,,,232806.520022423,29829733124.0404,,,6.73333333333333
2014-09-23,163696.0,,,,,,,
2014-09-24,,74974.0,,,,1964038.52619637,12.35686671,
2014-09-26,,,,260177.353092678,34661425923.9769,,,7.25
2014-09-27,141428.0,,,,,,,
2014-09-28,,62605.0,,,,1616493.01180865,10.79213151,
2014-09-30,,,,261900.381921106,34661425923.9769,,,7.5
2014-10-01,184302.0,,,,,,,
2014-10-02,,72059.0,,,,1588891.9563592,11.24530798,
2014-10-04,,,,246393.122465251,34661425923.9769,,,8.21666666666667
2014-10-05,220026.0,,,,,,,
2014-10-06,,78049.0,,,,1486380.20798555,12.61174465,
2014-10-08,,,,225716.776524111,34661425923.9769,,,8.68333333333333
2014-10-09,159411.0,,,,,,,
2014-10-10,,81058.0,,,,1614160.61732474,13.00507017,
2014-10-12,,,,257517.457245351,35002482026.1332,,,8.28333333333333
2014-10-13,181958.0,,,,,,,
2014-10-14,,81364.0,,,,1632626.00013654,13.26556263,
2014-10-16,,,,260997.422883802,35002482026.1332,,,7.01666666666667
2014-10-17,157606.0,,,,,,,
2014-10-18,,66477.0,,,,1747485.79923333,10.35069092,
2014-10-20,,,,240117.629053098,35002482026.1332,,,8.08333333333333
2014-10-22,171493.0,79987.0,,,,1751380.64131487,12.67184925,
2014-10-24,,,,291583.508500603,35985640265.0762,,,6.75
2014-10-26,184703.0,70762.0,,,,1123002.29298534,11.22128422,
2014-10-28,,,,268328.382055769,35985640265.0762,,,7.21666666666667
2014-10-30,176402.0,92622.0,,,,1631334.81998031,13.86147032,
2014-11-01,,,,286216.940859487,35985640265.0762,,,6.58333333333333
2014-11-03,173647.0,90351.0,,,,1619527.51719384,16.58571291,
2014-11-05,,,,314993.428436733,39603666252.4184,,,7.2
2014-11-07,163758.0,84866.0,,,,1571438.07339558,13.57256903,
2014-11-09,,,,273650.540954412,39603666252.4184,,,8.21666666666667
2014-11-11,170263.0,85618.0,,,,1312768.2932778,13.37416163,
2014-11-13,,,,287431.503448519,39603666252.4184,,,7.95
2014-11-15,150621.0,73242.0,,,,1561463.63238695,11.20153289,
2014-11-17,,,,299243.757014897,39603666252.4184,,,7.5
2014-11-19,172491.0,85271.0,,,,1401637.63134078,13.16045397,
2014-11-21,,,,248412.346336535,40300030327.8914,,,8.26666666666667
2014-11-23,223748.0,77283.0,,,,1381369.81458253,11.9135696,
2014-11-25,,,,256425.647831262,40300030327.8914,,,9.05
2014-11-27,181363.0,84682.0,,,,1481376.22009032,11.99225619,
2014-11-29,,,,302502.131425942,40300030327.8914,,,7.81666666666667
2014-12-01,181684.0,97623.0,,,,1434587.0265017,13.9126614,
2014-12-03,,,,242402.37021549,40300030327.8914,,,9.15
2014-12-05,194196.0,90900.0,,,,1608673.90086041,12.38234866,
2014-12-07,,,,242631.420394883,40007470271.2713,,,9.46666666666667
2014-12-09,186519.0,90220.0,,,,1475143.01528575,12.59212127,
2014-12-11,,,,288373.409485721,40007470271.2713,,,8.9
2014-12-13,155092.0,76207.0,,,,1642099.43255656,10.37249204,
2014-12-15,,,,304283.666560796,40007470271.2713,,,7.71666666666667
2014-12-17,209988.0,98444.0,,,,1308619.63642535,15.18390144,
2014-12-19,,,,243219.983474761,39457671307.1387,,,10.7
2014-12-21,205666.0,78963.0,,,,1363448.95268664,11.33607592,
2014-12-23,,,,317755.139700897,39457671307.1387,,,7.51666666666667
2014-12-25,140109.0,67918.0,,,,1394962.02044135,9.31387778,
2014-12-27,,,,313832.236741627,39457671307.1387,,,7.55
2014-12-29,163563.0,83447.0,,,,1703669.81497197,14.4376344,
2014-12-31,,,,313142.288941348,40640955016.5765,,,7.8
2015-01-02,179406.0,79287.0,,,,1475784.13022053,11.82270129,
2015-01-04,,,,335365.290092025,40640955016.5765,,,8.03333333333333
2015-01-06,179159.0,87821.0,,,,1361861.14103894,12.84608123,
2015-01-08,,,,272736.832303755,40640955016.5765,,,9.71666666666667
2015-01-10,242729.0,104874.0,,,,1335502.20243442,15.25846972,
2015-01-12,,,,358478.281006871,43971662056.0896,,,7.1
2015-01-14,217076.0,104765.0,,,,930527.16360222,15.22479663,
2015-01-16,,,,325690.633353804,43971662056.0896,,,8.2
2015-01-18,214984.0,83186.0,,,,887192.302591338,13.877202,
2015-01-20,,,,262301.18122454,43971662056.0896,,,9.63333333333333
2015-01-22,186251.0,93698.0,,,,907343.516960094,13.40410002,
2015-01-24,,,,264487.024401411,43971662056.0896,,,9.48333333333333
2015-01-26,216080.0,108181.0,,,,1002878.96603735,16.01810841,
2015-01-28,,,,324166.338971824,41272873894.697,,,6.95
2015-01-30,161500.0,81199.0,,,,1124241.55980927,11.21422969,
2015-02-01,,,,348786.567248165,41272873894.697,,,6.5
2015-02-03,203192.0,91793.0,,,,913622.283780247,13.07488376,
2015-02-05,,,,301597.796385178,41272873894.697,,,7.48333333333333
2015-02-07,159160.0,85699.0,,,,1098079.80134983,11.76433401,
2015-02-09,,,,342533.060667745,44455415962.3438,,,8.06666666666667
2015-02-11,191881.0,97048.0,,,,973022.676337063,14.40657851,
2015-02-13,,,,309384.699957963,44455415962.3438,,,8.3
2015-02-15,300913.0,85267.0,,,,1098201.7798575,13.82078432,
2015-02-17,,,,342533.060667745,44455415962.3438,,,7.73333333333333
2015-02-19,180964.0,94552.0,,,,1155178.61658049,13.58169837,
2015-02-21,,,,304964.918529992,44455415962.3438,,,8.85
2015-02-23,213050.0,101515.0,,,,1030310.14904036,14.52475248,
2015-02-25,,,,362028.097735547,46684376316.8603,,,7.06666666666667
2015-02-27,198801.0,101474.0,,,,1068531.12624588,14.39065266,
2015-03-01,,,,348103.940130333,46684376316.8603,,,7.73333333333333
2015-03-03,218185.0,110981.0,,,,1356751.04799536,15.6440078,
2015-03-05,,,,264558.994499053,46684376316.8603,,,10.5166666666667
2015-03-07,213542.0,91505.0,,,,1093338.37354889,13.06858102,
2015-03-09,,,,311208.023870146,47427554950.6483,,,8.88333333333333
2015-03-11,202784.0,100765.0,,,,1368494.2516486,15.32225806,
2015-03-13,,,,327711.479681442,47427554950.6483,,,7.56666666666667
2015-03-15,219686.0,84934.0,,,,1111367.7239335,11.9740388,
2015-03-17,,,,337142.025859325,47427554950.6483,,,7.45
2015-03-19,191319.0,106297.0,,,,1038892.10203537,16.48516776,
2015-03-21,,,,337142.025859325,47427554950.6483,,,8.53333333333333
2015-03-23,217678.0,106019.0,,,,1149817.6092931,17.57202944,
2015-03-25,,,,385508.770219478,46717549644.7064,,,6.4
2015-03-27,196455.0,99491.0,,,,1268664.29226788,13.97818158,
2015-03-29,,,,350673.640380369,46717549644.7064,,,7.3
2015-03-31,226307.0,115111.0,,,,1083199.55999248,16.30322108,
2015-04-02,,,,341384.272423273,46717549644.7064,,,7.16666666666667
2015-04-04,215923.0,89651.0,,,,1205590.6290449,13.74643295,
2015-04-06,,,,317081.150318859,49446390688.2414,,,9.46666666666667
2015-04-08,215255.0,110751.0,,,,1013831.8772282,16.1527751,
2015-04-10,,,,349035.064692078,49446390688.2414,,,8.63333333333333
2015-04-12,217732.0,86999.0,,,,830709.719453486,14.10159871,
2015-04-14,,,,388362.959305269,49446390688.2414,,,6.08333333333333
2015-04-16,188970.0,99046.0,,,,927077.299737437,14.03218749,
2015-04-18,,,,326913.123972157,49446390688.2414,,,9.41666666666667
2015-04-20,209796.0,116746.0,,,,983941.699833826,17.01682374,
2015-04-22,,,,338442.961883245,47610564513.4713,,,8.46666666666667
2015-04-24,204006.0,108776.0,,,,818037.569884457,15.60361285,
2015-04-26,,,,352643.365878346,47610564513.4713,,,7.5
2015-04-28,209313.0,113193.0,,,,997245.566561662,16.15746744,
2015-04-30,,,,314775.62189141,47610564513.4713,,,8.46666666666667
2015-05-02,233284.0,95102.0,,,,1002482.24492307,13.99169181,
2015-05-04,,,,312624.333322854,47643398017.8034,,,9.06666666666667
2015-05-06,225289.0,111733.0,,,,1095042.63966171,15.78427708,
2015-05-08,,,,350518.191907442,47643398017.8034,,,7.25
2015-05-10,219078.0,89409.0,,,,966831.312930865,15.5854514,
2015-05-12,,,,374201.85352281,47643398017.8034,,,7.55
2015-05-14,200454.0,101584.0,,,,1112652.15389852,14.06091765,
2015-05-16,,,,303150.868676707,47643398017.8034,,,8.45
2015-05-18,206913.0,98578.0,,,,970848.767929774,14.84130953,
2015-05-20,,,,344525.13582465,48807487244.6814,,,7.91666666666667
2015-05-22,208304.0,102770.0,,,,908597.137475951,15.33794565,
2015-05-24,,,,342098.902473773,48807487244.6814,,,8.0
2015-05-26,227723.0,108384.0,,,,1029440.19202808,18.04951479,
2015-05-28,,,,320262.802315872,48807487244.6814,,,7.71666666666667
2015-05-30,266265.0,127801.0,,,,888252.169613421,17.0420672,
2015-06-01,,,,332393.969070261,48807487244.6814,,,8.48333333333333
2015-06-03,246454.0,127600.0,,,,860046.112515177,18.03214868,
2015-06-05,,,,335928.179909096,47589591153.625,,,8.4
2015-06-07,220164.0,83627.0,,,,942417.318145213,12.96274061,
2015-06-09,,,,383242.008065307,47589591153.625,,,6.7
2015-06-11,233951.0,120624.0,,,,875567.013509312,17.44264663,
2015-06-13,,,,373779.242434065,47589591153.625,,,7.4
2015-06-15,272423.0,129389.0,,,,1026526.56898407,19.87304204,
2015-06-17,,,,350771.513242293,49692386354.8938,,,8.21666666666667
2015-06-19,253777.0,125222.0,,,,1043809.14232646,27.30544421,
2015-06-21,,,,301367.074757463,49692386354.8938,,,9.41666666666667
2015-06-23,256698.0,125560.0,,,,1016657.5535392,18.74452789,
2015-06-25,,,,395235.50787864,49692386354.8938,,,7.06666666666667
2015-06-27,254786.0,106004.0,,,,860747.558580137,16.74241236,
2015-06-29,,,,336442.885099528,49402014931.2275,,,9.18333333333333
2015-07-01,253870.0,144112.0,,,,930878.951249757,21.27628595,
2015-07-03,,,,397837.572161486,49402014931.2275,,,7.48333333333333
2015-07-05,269467.0,115084.0,,,,1099548.27244529,20.94808987,
2015-07-07,,,,363456.547406789,49402014931.2275,,,8.55
2015-07-09,269424.0,191163.0,,,,950484.103208261,40.17988719,
2015-07-11,,,,356089.184959354,49402014931.2275,,,9.31666666666667
2015-07-13,240377.0,159695.0,,,,1315092.08234471,32.26811751,
2015-07-15,,,,391009.070859764,51076366303.4819,,,7.58333333333333
2015-07-17,205768.0,116906.0,,,,1208780.75198532,24.04523437,
2015-07-19,,,,363079.851512638,51076366303.4819,,,8.01666666666667
2015-07-21,255725.0,133785.0,,,,1047201.4931061,25.67332781,
2015-07-23,,,,378313.971156525,51076366303.4819,,,7.38333333333333
2015-07-25,195286.0,100544.0,,,,1408342.78252167,20.24099182,
2015-07-27,,,,402809.137596422,52278304845.5917,,,8.41666666666667
2015-07-29,269690.0,143200.0,,,,1320651.5092379,39.00263677,
2015-07-31,,,,361228.839521953,52278304845.5917,,,9.43333333333333
2015-08-02,255245.0,103600.0,,,,1333895.56796352,20.81821964,
2015-08-04,,,,374222.682670224,52278304845.5917,,,8.96666666666667
2015-08-06,245603.0,134838.0,,,,1043204.44745325,37.05030425,
2015-08-08,,,,411296.569970398,52699842409.347,,,7.71666666666667
2015-08-10,235211.0,116841.0,,,,1180678.54211654,28.5686514,
2015-08-12,,,,322225.975199739,52699842409.347,,,9.18333333333333
2015-08-14,227327.0,111255.0,,,,1104647.2114158,24.26238231,
2015-08-16,,,,385099.336214322,52699842409.347,,,7.45
2015-08-18,249286.0,119798.0,,,,962805.135865087,25.60465587,
2015-08-20,,,,406057.123219183,52699842409.347,,,8.48333333333333
2015-08-22,258265.0,105665.0,,,,1114688.756514,22.39789595,
2015-08-24,,,,423446.540478744,54256630327.89,,,7.8
2015-08-26,237648.0,122852.0,,,,1111421.56469882,25.15845138,
2015-08-28,,,,401869.646696388,54256630327.89,,,7.81666666666667
2015-08-30,245385.0,98339.0,,,,1026749.70435154,19.51472621,
2015-09-01,,,,409960.981864772,54256630327.89,,,7.26666666666667
2015-09-03,246972.0,128682.0,,,,946813.724187596,27.97427509,
2015-09-05,,,,427538.389387399,56957648455.01,,,8.18333333333333
2015-09-07,263783.0,125467.0,,,,980256.737882261,29.70364898,
2015-09-09,,,,399224.588765717,56957648455.01,,,8.91666666666667
2015-09-11,276094.0,180002.0,,,,1048514.72308529,38.07931771,
2015-09-13,,,,396393.208703549,56957648455.01,,,9.23333333333333
2015-09-15,268665.0,162999.0,,,,1017982.81185978,28.87989851,
