Date,Close,High,Low,Open,Volume,Index,Currency,Daily_Return,MA_5,MA_20,MA_50,MA_200,Volatility_20,CloseUSD
,^HSI,^HSI,^HSI,^HSI,^HSI,,,,,,,,,
2012-02-07,20699.189453125,20881.849609375,20649.26953125,20808.05078125,1519257700.0,HSI,HKD,-0.0005190744291807547,20647.785546875,19851.28134765625,,,0.011542150197780394,2649.49625
2012-02-08,21018.4609375,21023.330078125,20755.73046875,20827.890625,1739168600.0,HSI,HKD,0.015424347175430064,20784.80390625,19972.5513671875,,,0.011078335530888592,2690.363
2012-02-09,21010.009765625,21053.060546875,20787.83984375,20922.2890625,2208070800.0,HSI,HKD,-0.00040208328764557155,20838.916015625,20079.7658203125,,,0.01098484455569856,2689.28125
2012-02-10,20783.859375,21002.330078125,20703.7890625,20986.25,1997876600.0,HSI,HKD,-0.010763935531101443,20844.291796875,20168.74482421875,,,0.011552446409459322,2660.334
2012-02-13,20887.400390625,20969.80078125,20673.9609375,20718.80078125,1515547500.0,HSI,HKD,0.004981799277834931,20879.783984375,20255.51787109375,,,0.011528326391674011,2673.58725
2012-02-14,20917.830078125,20947.94921875,20813.529296875,20845.240234375,1174512100.0,HSI,HKD,0.0014568441706923618,20923.512109375,20346.64033203125,,,0.011421779339405407,2677.48225
2012-02-15,21365.23046875,21403.279296875,20933.390625,20993.580078125,2038762000.0,HSI,HKD,0.02138847045577985,20992.866015625,20454.680859375,,,0.01202209134109598,2734.7495
2012-02-16,21277.279296875,21317.720703125,21157.55078125,21266.509765625,1548013700.0,HSI,HKD,-0.004116556196463339,21046.319921875,20567.93486328125,,,0.011691896117736444,2723.49175
2012-02-17,21491.619140625,21546.73046875,21381.689453125,21503.58984375,1590262700.0,HSI,HKD,0.01007364902060015,21187.871875,20661.1283203125,,,0.009947998010791064,2750.92725
2012-02-20,21424.7890625,21760.33984375,21393.48046875,21760.33984375,1855260400.0,HSI,HKD,-0.003109587867145547,21295.349609375,20748.02177734375,,,0.010092349337441828,2742.373
2012-02-21,21478.720703125,21480.33984375,21221.390625,21434.310546875,1547155900.0,HSI,HKD,0.002517254217424103,21407.527734375,20824.8103515625,,,0.009885874968102499,2749.27625
2012-02-22,21549.279296875,21569.740234375,21302.189453125,21339.01953125,1377263800.0,HSI,HKD,0.003285046382661694,21444.3375,20896.755859375,,,0.009825698285754865,2758.30775
2012-02-23,21380.990234375,21428.5,21325.560546875,21356.529296875,1125571200.0,HSI,HKD,-0.007809498414381055,21465.0796875,20943.84833984375,,,0.009647263796317952,2736.7667500000002
2012-02-24,21406.859375,21468.9296875,21292.400390625,21438.970703125,1386342400.0,HSI,HKD,0.0012099131210212555,21448.127734375,20989.1078125,,,0.00964845681544468,2740.078
2012-02-27,21217.859375,21589.01953125,21076.51953125,21381.66015625,1610982000.0,HSI,HKD,-0.0088289457453401,21406.741796875,21041.9802734375,,,0.008979771102465277,2715.886
2012-02-28,21568.73046875,21583.0703125,21273.990234375,21303.390625,1614442400.0,HSI,HKD,0.01653659247847661,21424.74375,21100.89228515625,,,0.009311486464391382,2760.7975
2012-02-29,21680.080078125,21716.759765625,21525.91015625,21643.849609375,1557394100.0,HSI,HKD,0.005162548140528189,21450.90390625,21168.22783203125,,,0.00922682727349059,2775.0502500000002
2012-03-01,21387.9609375,21641.140625,21338.2890625,21578.189453125,1377724000.0,HSI,HKD,-0.013474080334220928,21452.298046875,21200.65341796875,,,0.009066555350865408,2737.659
2012-03-02,21562.259765625,21623.240234375,21531.9296875,21618.150390625,1592404700.0,HSI,HKD,0.008149389679284358,21483.378125,21240.9173828125,,,0.00918179479816528,2759.96925
2012-03-05,21265.310546875,21578.759765625,21230.609375,21518.029296875,1255361600.0,HSI,HKD,-0.013771711405842657,21492.868359375,21268.6859375,,,0.009799190023865144,2721.95975
2012-03-06,20806.25,21173.740234375,20789.359375,21173.740234375,3940575200.0,HSI,HKD,-0.021587295697520825,21340.372265625,21274.03896484375,,,0.011063723171298416,2663.2000000000003
2012-03-07,20627.779296875,20732.869140625,20521.9609375,20521.9609375,2211849600.0,HSI,HKD,-0.008577744818263788,21129.912109375,21254.5048828125,,,0.010632002690276119,2640.35575
2012-03-08,20900.73046875,20909.7109375,20681.08984375,20722.94921875,1592319800.0,HSI,HKD,0.0132322131212812,21032.466015625,21249.04091796875,,,0.01109170049589739,2675.2935
2012-03-09,21086.0,21209.7890625,20917.6796875,20930.9296875,1399879900.0,HSI,HKD,0.008864261061449996,20937.2140625,21264.14794921875,,,0.010975765031874814,2699.0080000000003
2012-03-12,21134.1796875,21170.55078125,20924.359375,21073.58984375,1130190800.0,HSI,HKD,0.00228491356824434,20910.987890625,21276.4869140625,,,0.010937916253780933,2705.175
2012-03-13,21339.69921875,21427.119140625,21261.3203125,21279.41015625,1360783500.0,HSI,HKD,0.009724509504930312,21017.677734375,21297.58037109375,,,0.011124876719340811,2731.4815
2012-03-14,21307.890625,21638.3203125,21263.01953125,21564.2109375,1924523200.0,HSI,HKD,-0.0014905830407417886,21153.7,21294.71337890625,,,0.010048498745377762,2727.41
2012-03-15,21353.529296875,21368.48046875,21162.169921875,21323.060546875,1320818700.0,HSI,HKD,0.002141867192684721,21244.259765625,21298.52587890625,20533.4869140625,,0.010013773159919852,2733.25175
