,Gold/BTC Ratio,S2F Model,Onchain Mining Difficulty,BTC/USD
2023-07-04,0.005412707014351,0.0907296054496986,0.458336971552413,0.2887610606384933
2023-07-05,0.00550171950515,0.090744177886838,0.458336971552413,0.2862752572698977
2023-07-06,0.0056331581466201,0.0907586451642882,0.458336971552413,0.2805676172580363
2023-07-07,0.0055848248636699,0.0907740814226839,0.458336971552413,0.2846530682429145
2023-07-08,0.0055756461094287,0.0907914731741738,0.458336971552413,0.2841838272167255
2023-07-09,0.0055664673551874,0.0908085761270811,0.458336971552413,0.2830390811192524
2023-07-10,0.0055572886009462,0.0908244572073859,0.458336971552413,0.2853344528808491
2023-07-11,0.0055252807106907,0.0908387328056742,0.4712742642825296,0.2872829670725551
2023-07-12,0.0057128263069361,0.0908524542579268,0.4842115570126462,0.2851190653702617
2023-07-13,0.0054055215418851,0.090865428164338,0.4860597416883771,0.2953523497535628
2023-07-14,0.0057491350940311,0.0908781357292467,0.487907926364108,0.2845757123142874
2023-07-15,0.0057562756718694,0.0908916999633051,0.487907926364108,0.2842146442557211
2023-07-16,0.0057634162497076,0.0909061657270021,0.487907926364108,0.2837741928317517
2023-07-17,0.0057705568275459,0.0909205032677729,0.487907926364108,0.2827998988734119
2023-07-18,0.0059817157553873,0.0909351521403201,0.487907926364108,0.2800695866296279
2023-07-19,0.0059647801358282,0.0909504644776206,0.487907926364108,0.2806108938175827
2023-07-20,0.0059592341011097,0.0909640675715575,0.487907926364108,0.2794604708971367
2023-07-21,0.0059025301853476,0.090975897507056,0.487907926364108,0.2805620141600372
2023-07-22,0.0059754257791168,0.0909880243091018,0.487907926364108,0.2792697259589997
2023-07-23,0.0060483213728859,0.0910018778542386,0.487907926364108,0.2822209550863966
2023-07-24,0.0061212169666551,0.0910165218190436,0.487907926364108,0.273655900976138
2023-07-25,0.0061133330903639,0.0910307236033481,0.4849212502210928,0.2741322195997996
2023-07-26,0.0061046275156522,0.0910446310208479,0.4819345740780775,0.275336185282376
2023-07-27,0.0060361058587091,0.0910585208443813,0.4777532274778561,0.2739746140373289
2023-07-28,0.0060744819955784,0.0910722529988856,0.4735718808776347,0.2749990409777667
2023-07-29,0.0061010017649406,0.0910856715056088,0.4735718808776347,0.2753545428008208
2023-07-30,0.0061275215343028,0.0911004679121643,0.4735718808776347,0.2745844117258265
2023-07-31,0.0061540413036651,0.0911157009973523,0.4735718808776347,0.2741578943218814
2023-08-01,0.0058620461271202,0.0911295250999921,0.4735718808776347,0.2783631299577357
2023-08-02,0.0060157968964063,0.0911440482505129,0.4735718808776347,0.2734203865477377
2023-08-03,0.0059801856831475,0.0911590537749208,0.4735718808776347,0.2736725443889448
2023-08-04,0.0060525275992448,0.0911724927561713,0.4735718808776347,0.2726855697351331
2023-08-05,0.006030686868003,0.0911860582040188,0.4735718808776347,0.2723839240053476
2023-08-06,0.0060088461367612,0.091201759880369,0.4735718808776347,0.2723813620625125
2023-08-07,0.0059870054055195,0.0912170683685793,0.4735718808776347,0.2736904595575475
2023-08-08,0.0057527338483071,0.0912304524243545,0.473710713286556,0.2792101746115149
2023-08-09,0.0057747123318311,0.0912446281821577,0.4738495456954772,0.2772850865301938
2023-08-10,0.0058118434114366,0.0912589042844553,0.4739954075934579,0.2760403509371758
2023-08-11,0.0058146687846604,0.0912726384817572,0.4741412694914385,0.2757395346133442
2023-08-12,0.0058097479437038,0.0912883505974716,0.4741412694914385,0.2759117561518457
2023-08-13,0.0058048271027472,0.0913032458920815,0.4741412694914385,0.2746561829876977
2023-08-14,0.0057999062617906,0.0913184332767287,0.4741412694914385,0.2758407774334414
2023-08-15,0.0058364843054154,0.0913353005901991,0.4741412694914385,0.2735939167045219
2023-08-16,0.0059583749341528,0.0913518374802586,0.4741412694914385,0.2691721323897449
2023-08-17,0.006624073144208,0.0913675673457209,0.4741412694914385,0.2499472211985098
2023-08-18,0.0068767476663359,0.0913821685958023,0.4741412694914385,0.2441436465646557
2023-08-19,0.0068800731712646,0.0913959652351409,0.4741412694914385,0.2445838583824606
2023-08-20,0.0068833986761933,0.0914108802937805,0.4741412694914385,0.2454650561302941
2023-08-21,0.0068867241811221,0.0914270748381984,0.4741412694914385,0.2448474804570739
2023-08-22,0.0069412521569922,0.0914423324615921,0.4887696007424085,0.2439747242187261
2023-08-23,0.0069026907142381,0.0914564107142845,0.5033979319933786,0.2477492954208661
2023-08-24,0.0070092042507968,0.0914703141647649,0.5033979319933786,0.245208272046989
2023-08-25,0.0070164872721048,0.0914838726913085,0.5033979319933786,0.2441258235522701
2023-08-26,0.0070211266111331,0.0914973598439038,0.5033979319933786,0.2437558532031326
2023-08-27,0.0070257659501615,0.0915098555519843,0.5033979319933786,0.2445224086169037
2023-08-28,0.0070304052891898,0.0915214381491415,0.5033979319933786,0.2446777102739471
2023-08-29,0.006505526243455,0.0915351009936498,0.5033979319933786,0.2599770430857152
2023-08-30,0.0067062579330018,0.0915491613537581,0.5033979319933786,0.255918022503899
2023-08-31,0.0072154211577636,0.0915625300000344,0.5033979319933786,0.2430293120188229
2023-09-01,0.0072792486584937,0.0915771380468252,0.5033979319933786,0.2417954692906652
2023-09-02,0.0072623409227098,0.0915921439431843,0.5033979319933786,0.24243787184877
2023-09-03,0.007245433186926,0.0916074982925407,0.5033979319933786,0.2433887949904553
2023-09-04,0.0072285254511422,0.0916227386306723,0.5033979319933786,0.2419057987137678
2023-09-05,0.0072116177153583,0.0916361940774829,0.4974260671198773,0.2415997294855619
2023-09-06,0.0071773100997079,0.0916490631376877,0.4914542022463762,0.2413473320381904
2023-09-07,0.0069738545376158,0.0916629870927519,0.4907632426742356,0.245942664940995
2023-09-08,0.0071155330785738,0.0916768134106271,0.490072283102095,0.2427856694120751
2023-09-09,0.0072304768201687,0.0916908890120222,0.490072283102095,0.242691522620694
2023-09-10,0.0073454205617636,0.0917056601083038,0.490072283102095,0.2420927468157605
2023-09-11,0.0074603643033585,0.0917208294782514,0.490072283102095,0.2357741295158228
2023-09-12,0.007105751057809,0.0917357031154797,0.490072283102095,0.2421032894869959
2023-09-13,0.0069322682189724,0.0917499833963492,0.490072283102095,0.245830639843498
2023-09-14,0.0068135299901848,0.0917653066789132,0.490072283102095,0.2487687827880678
2023-09-15,0.0068610534293958,0.0917826653125552,0.490072283102095,0.2494201060679871
2023-09-16,0.0068561365579125,0.0917996790045623,0.490072283102095,0.2490387452104171
2023-09-17,0.0068512196864293,0.0918147600413891,0.490072283102095,0.2487170094253056
2023-09-18,0.0068463028149461,0.0918299311640103,0.490072283102095,0.2507939893836377
2023-09-19,0.0066734565012492,0.0918445598234489,0.5035207699796393,0.2551050572192004
2023-09-20,0.0067760164464303,0.0918586735960309,0.5169692568571838,0.2543585181357817
2023-09-21,0.0068527062340248,0.0918727687463991,0.5169692568571838,0.2490326260376022
2023-09-22,0.0068817865642119,0.0918860215543608,0.5169692568571838,0.249145259366132
2023-09-23,0.0069030067532827,0.0919001612802544,0.5169692568571838,0.2491435821229809
2023-09-24,0.0069242269423535,0.0919151625849045,0.5169692568571838,0.2460996069787026
2023-09-25,0.0069454471314243,0.0919296113896107,0.5169692568571838,0.2464926901070868
2023-09-26,0.0068886685817379,0.0919435651814195,0.5169692568571838,0.2457261346933157
2023-09-27,0.006676460743153,0.0919581164443648,0.5169692568571838,0.2470045073055722
2023-09-28,0.0063618925910221,0.0919731715528001,0.5169692568571838,0.253316120733011
2023-09-29,0.0063363953782966,0.0919876736225122,0.5169692568571838,0.2522797134843512
2023-09-30,0.0062301270872319,0.092001879274995,0.5169692568571838,0.2528100172199852
2023-10-01,0.0061238587961672,0.0920157413730682,0.5169692568571838,0.2623962359405967
2023-10-02,0.0060175905051026,0.0920305491005261,0.5169692568571838,0.2581216988294892
2023-10-03,0.0060244569242988,0.0920465015732978,0.5178823743820596,0.2571704070629356
2023-10-04,0.0058646853071744,0.0920611636530659,0.5187954919069354,0.2606565108743344
2023-10-05,0.0059871450385618,0.0920746840369446,0.5187954919069354,0.2570376652478363
2023-10-06,0.0058754142261266,0.0920896475532487,0.5187954919069354,0.262045636828292
2023-10-07,0.0059507765515691,0.0921061044160401,0.5187954919069354,0.2622555318283407
2023-10-08,0.0060261388770116,0.0921218903097819,0.5187954919069354,0.2619370399420708
2023-10-09,0.0061015012024542,0.0921370847020223,0.5187954919069354,0.2586208353325028
2023-10-10,0.0062305869203735,0.0921528950174049,0.5187954919069354,0.2568027590504689
2023-10-11,0.0064836981351333,0.0921689179556623,0.5187954919069354,0.2519173368075021
2023-10-12,0.006508702875719,0.0921850862283816,0.5187954919069354,0.250817747256404
2023-10-13,0.0067821350532024,0.092200123687425,0.5187954919069354,0.2518140481193854
2023-10-14,0.0065702434866957,0.0922142459465705,0.5187954919069354,0.2518077446341363
2023-10-15,0.006358351920189,0.0922298702734491,0.5280874936191192,0.2546193939551257
2023-10-16,0.0061464603536823,0.0922452055562583,0.537379495331303,0.2674516864040982
2023-10-17,0.0061902166083247,0.0922602225476054,0.5448845736372977,0.2664729136536077
2023-10-18,0.0063870867847454,0.0922755656946919,0.5523896519432923,0.2656480786481476
2023-10-19,0.0063169029440163,0.0922897751080592,0.5523896519432923,0.2693422527664967
2023-10-20,0.0060636586881323,0.0923034418919862,0.5523896519432923,0.2784312334021667
2023-10-21,0.0057230134014047,0.0923175849105358,0.5523896519432923,0.2806532488149582
2023-10-22,0.0053823681146771,0.0923326325550161,0.5523896519432923,0.2813655795105924
2023-10-23,0.0050417228279496,0.092348073735737,0.5523896519432923,0.3105473432963394
2023-10-24,0.0048281623116783,0.0923621903502382,0.5523896519432923,0.3182410972364803
2023-10-25,0.0047193396722481,0.0923756250423692,0.5523896519432923,0.3239153766977544
2023-10-26,0.004816874373035,0.0923902722475407,0.5523896519432923,0.3206486231142779
2023-10-27,0.0048841795037666,0.0924053993460576,0.5523896519432923,0.3183191719836006
2023-10-28,0.0048461971936284,0.0924210702369086,0.5523896519432923,0.3200156573528034
2023-10-29,0.0048082148834902,0.092435906023675,0.55779666991203,0.3242518943400874
2023-10-30,0.004770232573352,0.0924505190494593,0.5632036878807678,0.3239110637867945
2023-10-31,0.0046843115216692,0.0924659843947577,0.5642850914745156,0.325472079516872
2023-11-01,0.0044781113084648,0.0924811420096567,0.5653664950682634,0.3327334364864174
2023-11-02,0.0046217803918397,0.0924957626383781,0.5653664950682634,0.3280243643804778
2023-11-03,0.004695168310321,0.0925097168505187,0.5653664950682636,0.3260811583868764
2023-11-04,0.0046574342309243,0.0925249323706039,0.5653664950682631,0.3293828207453873
2023-11-05,0.0046197001515275,0.0925413907817757,0.5653664950682626,0.3290729178185503
2023-11-06,0.0045819660721307,0.0925558585678265,0.5653664950682631,0.328959823708935
2023-11-07,0.0044276464983409,0.0925688310330996,0.5653664950682636,0.3327929694026588
2023-11-08,0.004317797568775,0.0925829026080516,0.5653664950682636,0.334790879326726
2023-11-09,0.0041437482643985,0.0925974670215861,0.5653664950682636,0.3445848365919062
2023-11-10,0.0038921481493733,0.0926122980702007,0.5653664950682632,0.3504436127997984
2023-11-11,0.0039647910275345,0.0926279394405408,0.5653664950682628,0.3487835107051036
2023-11-12,0.0040374339056957,0.0926440233061803,0.5753977002549927,0.3479952432865856
2023-11-13,0.0041100767838568,0.0926580761710592,0.5854289054417227,0.3427845833222578
2023-11-14,0.0043860015322127,0.0926710087333256,0.5854289054417224,0.3336807655356361
2023-11-15,0.0038850894082775,0.0926853395280402,0.5854289054417222,0.3557906271029355
2023-11-16,0.0043380698086554,0.0927000741610053,0.5854289054417221,0.3395044855185465
2023-11-17,0.0042330225225178,0.0927149988245721,0.585428905441722,0.3436747386543927
2023-11-18,0.0041666112556784,0.0927298791282946,0.5854289054417217,0.3435711182038944
2023-11-19,0.004100199988839,0.0927458110976756,0.585428905441721,0.3511285178052261
2023-11-20,0.0040337887219996,0.0927626214284675,0.5854289054417217,0.3519817000630636
2023-11-21,0.0044759810924741,0.0927785127405968,0.585428905441722,0.3362869433549972
2023-11-22,0.0040958943559049,0.0927932064045845,0.5854289054417221,0.3515606567384137
2023-11-23,0.0040872212691624,0.0928076517647476,0.5854289054417222,0.3502138489193447
2023-11-24,0.00407854818242,0.0928233985012889,0.585428905441722,0.3542779012306141
2023-11-25,0.0041230422576335,0.0928397470929342,0.5854289054417217,0.3549999267602863
2023-11-26,0.004167536332847,0.0928549975969519,0.6002788505684175,0.3520021218807712
2023-11-27,0.0042120304080606,0.0928687968515083,0.6151287956951135,0.349879284988814
2023-11-28,0.0041995721119039,0.0928826529852064,0.6151287956951135,0.3553235425322266
2023-11-29,0.0042222244448542,0.0928968079739382,0.6151287956951135,0.3555821697398735
2023-11-30,0.0042179272780472,0.0929103141417668,0.6151287956951135,0.354206793493506
2023-12-01,0.0041436484056064,0.0929254727010814,0.6151287956951135,0.3634171438670861
2023-12-02,0.0038871497056582,0.0929402652620307,0.6151287956951135,0.3708493953256068
2023-12-03,0.00363065100571,0.0929548942533509,0.6151287956951135,0.375587220171279
2023-12-04,0.0033741523057617,0.0929709561719588,0.6151287956951135,0.3944769223384637
2023-12-05,0.0030230564092229,0.0929855736675391,0.6151287956951135,0.4142993928725667
2023-12-06,0.0031134328248972,0.0929992657474316,0.6151287956951135,0.4111455859487581
2023-12-07,0.0031818745472757,0.0930118544963033,0.6151287956951135,0.4068633445779018
2023-12-08,0.0029439252288114,0.0930243710049558,0.6151287956951135,0.4151105150329234
2023-12-09,0.0030749285432924,0.0930389641757659,0.6151287956951135,0.410952500242707
2023-12-10,0.0032059318577735,0.0930538580308512,0.6121767264996144,0.4114593962991997
2023-12-11,0.0033369351722545,0.0930687890955161,0.6092246573041155,0.387528933369518
2023-12-12,0.0033016578778619,0.0930839156676865,0.6092246573041152,0.3894765997240267
2023-12-13,0.0030847956386983,0.0930985545058608,0.609224657304115,0.4030704895822907
2023-12-14,0.0032252856568603,0.093113372344194,0.6092246573041153,0.4043277584208331
2023-12-15,0.0033721740524725,0.0931288930990276,0.6092246573041158,0.394001875470598
2023-12-16,0.0033401926275868,0.0931446396305768,0.6092246573041155,0.3969306737747547
2023-12-17,0.0033082112027012,0.0931597369076514,0.609224657304115,0.3886692006748404
2023-12-18,0.0032762297778156,0.0931757137680225,0.6092246573041155,0.4005489480327068
2023-12-19,0.0033751689562813,0.0931922222485976,0.6092246573041158,0.3972176482347792
2023-12-20,0.0031412047985948,0.0932076474995513,0.6092246573041153,0.4102566839411757
2023-12-21,0.0031230200304315,0.0932222313366446,0.6092246573041148,0.4123035472477623
2023-12-22,0.003162565272158,0.0932379841214831,0.6234590978586778,0.4135185348139029
2023-12-23,0.0032223145976181,0.0932544816056,0.637693538413241,0.4110804499345175
2023-12-24,0.0032820639230782,0.0932709573909413,0.6447442426131639,0.4042536279598043
2023-12-25,0.0033418132485383,0.0932865872668735,0.6517949468130866,0.4098876167229658
2023-12-26,0.0034015625739985,0.0933005344783739,0.6517949468130861,0.399575667792755
2023-12-27,0.0033317274770145,0.0933139798061251,0.6517949468130859,0.4082806703342896
2023-12-28,0.0034372257984659,0.0933265263438811,0.6517949468130866,0.4005896810806615
2023-12-29,0.0034861017320681,0.0933401766125881,0.6517949468130874,0.395602776411433
2023-12-30,0.0033749514468838,0.0933550329055725,0.6517949468130874,0.3961453922176706
2023-12-31,0.0032638011616995,0.0933701418476886,0.6517949468130875,0.3971672572152733
2024-01-01,0.0031526508765153,0.093385754546876,0.6517949468130868,0.4151174083179619
2024-01-02,0.003041500591331,0.0934001138197535,0.651794946813086,0.4225784862411889
2024-01-03,0.0032668375702638,0.0934146252851264,0.651794946813087,0.4026687990632301
2024-01-04,0.0030861637785561,0.0934310969581977,0.6517949468130881,0.4152362161130368
2024-01-05,0.0030891032379213,0.0934465661128156,0.6569593834013803,0.4150736156835998
2024-01-06,0.0029394267393999,0.0934605300717706,0.6621238199896722,0.4134363683307437
2024-01-07,0.0027897502408785,0.093473490736854,0.6623550634189989,0.4130013541235827
2024-01-08,0.0026400737423571,0.0934855738324767,0.6625863068483253,0.4415703712218852
2024-01-09,0.0027519402923441,0.0934994158434231,0.6625863068483253,0.4337305312464102
2024-01-10,0.0026707790696207,0.0935137371017113,0.6625863068483253,0.4383361303517988
2024-01-11,0.0026827652788253,0.0935291153208795,0.6625863068483253,0.4358901937627172
2024-01-12,0.0033082750173329,0.0935462630517331,0.6625863068483253,0.4027159093214076
2024-01-13,0.0032788201226797,0.0935626508651225,0.6625863068483253,0.4026141319952512
2024-01-14,0.0032493652280264,0.0935771208262284,0.6625863068483253,0.3927421737079243
2024-01-15,0.0032199103333732,0.0935892883121515,0.6625863068483253,0.3994960816836744
2024-01-16,0.00319045543872,0.0936013060489975,0.6625863068483253,0.4055637207419839
2024-01-17,0.0031767549686067,0.0936136768985136,0.6625863068483253,0.4016729958438211
2024-01-18,0.0034763476405582,0.0936269039106668,0.6625863068483253,0.3877009337330985
2024-01-19,0.0034431792493879,0.0936406774725922,0.6581574869736262,0.3910637140947847
2024-01-20,0.0035605785108824,0.0936545174707922,0.6537286670989271,0.3915089392107995
2024-01-21,0.0036779777723769,0.0936687101911171,0.64523256366583,0.390378403602002
2024-01-22,0.0037953770338715,0.0936838038080039,0.6367364602327332,0.371142267783525
2024-01-23,0.0037467175534686,0.0936996507148636,0.6367364602327329,0.3743336375814202
2024-01-24,0.00366882330128,0.093714949683564,0.6367364602327327,0.3765184771762369
2024-01-25,0.0037058064943814,0.0937316211764671,0.6367364602327328,0.3751665086090107
2024-01-26,0.003376126646617,0.0937483495992683,0.6367364602327328,0.3929365864635016
2024-01-27,0.0033063661845959,0.0937646034517042,0.636736460232733,0.3957976683793391
2024-01-28,0.0032366057225749,0.0937812518147101,0.6367364602327332,0.395000627688954
2024-01-29,0.0031668452605539,0.0937972116167155,0.6367364602327328,0.4068216531052894
2024-01-30,0.0032410209684946,0.0938123058396373,0.6367364602327323,0.4036543176488117
2024-01-31,0.0033579983720564,0.0938261845590227,0.6367364602327327,0.4001626660331441
2024-02-01,0.0032937133747158,0.0938404773028426,0.6367364602327329,0.4048165918587758
2024-02-02,0.0032194546381987,0.0938576564969076,0.6600975079152253,0.4058554504628102
2024-02-03,0.0032358110814456,0.0938747377883508,0.6834585555977175,0.4040283981652315
2024-02-04,0.0032521675246925,0.0938901568903536,0.6834585555977175,0.4001718816548533
2024-02-05,0.0032685239679394,0.0939058028000985,0.6834585555977175,0.40088045237683
2024-02-06,0.0032301112323052,0.0939222619136079,0.6834585555977175,0.40490056460379
2024-02-07,0.0030420762773513,0.0939388983286163,0.6834585555977175,0.4165413324594935
2024-02-08,0.0028881438242267,0.0939539475518256,0.6834585555977175,0.4258209474458399
2024-02-09,0.0026065238098531,0.0939692488939974,0.6834585555977175,0.4432378089514606
2024-02-10,0.0024850442324471,0.0939852846987548,0.6834585555977175,0.4491271072984537
2024-02-11,0.0023635646550411,0.093999679275094,0.6834585555977175,0.4540591605872691
2024-02-12,0.002242085077635,0.0940157983612325,0.6834585555977175,0.469764865453926
2024-02-13,0.0021938112960586,0.0940316379390627,0.6834585555977175,0.4677285816810616
2024-02-14,0.0019532362021819,0.0940454656505053,0.6927925915785627,0.4873972619200814
2024-02-15,0.0019741577285516,0.0940603695658155,0.7021266275594079,0.4884528560931397
2024-02-16,0.0019765342010288,0.0940750390374532,0.7209742002130356,0.490544507321233
2024-02-17,0.0019842834111687,0.0940894127438784,0.7398217728666632,0.485852465684212
2024-02-18,0.0019920326213085,0.0941031015292063,0.739821772866663,0.4901891529481263
2024-02-19,0.0019997818314484,0.0941160631241022,0.7398217728666625,0.4869485348678172
2024-02-20,0.0020075310415882,0.0941300465930889,0.7398217728666626,0.491721010451116
2024-02-21,0.0020412833133148,0.0941441512921162,0.7398217728666626,0.4875150744280118
2024-02-22,0.0020927636743445,0.0941579523284006,0.7398217728666632,0.4824738713156727
2024-02-23,0.0022110966763013,0.0941727555656026,0.7398217728666636,0.4770663656716365
2024-02-24,0.0020673134939817,0.0941875634837738,0.7398217728666637,0.4849852756813765
2024-02-25,0.0019235303116622,0.0942029154208733,0.7398217728666637,0.4865153269225112
2024-02-26,0.0017797471293427,0.0942179190434403,0.739821772866663,0.5128361009486379
2024-02-27,0.0015518197215712,0.0942311544999639,0.7398217728666621,0.5370223158119933
2024-02-28,0.0011021558215017,0.0942452045679198,0.7398217728666622,0.5881642610372391
2024-02-29,0.0012327462499648,0.0942594500406554,0.7398217728666624,0.5758359709395426
2024-03-01,0.0012319921422003,0.0942739538114971,0.7290707337386296,0.5875588315534316
2024-03-02,0.0011146968919957,0.0942881558819758,0.7183196946105969,0.5836823355751878
2024-03-03,0.0009974016417911,0.0943024100000925,0.7183196946105969,0.5944169129169824
2024-03-04,0.0008801063915865,0.094316766736569,0.7183196946105969,0.6431394994061559
2024-03-05,0.0012345501003462,0.0943317317249116,0.7183196946105966,0.6003982200311201
2024-03-06,0.0011024683147876,0.0943472546014396,0.7183196946105962,0.6221557499492335
2024-03-07,0.0010615108091892,0.0943634367027415,0.7183196946105957,0.6298814636654619
2024-03-08,0.0010112135167276,0.0943803288442898,0.7183196946105955,0.6428533727833287
2024-03-09,0.0009321968920228,0.0943964403064033,0.7183196946105957,0.644729304738453
2024-03-10,0.000853180267318,0.0944118428995893,0.7183196946105961,0.6496449910831128
2024-03-11,0.0007741636426132,0.0944276501433755,0.7183196946105961,0.6789379136979162
2024-03-12,0.0007687868253629,0.0944434149264751,0.7183196946105962,0.6728736659883957
2024-03-13,0.0007025621984165,0.0944586470252993,0.7335258517256044,0.6879934047642949
2024-03-14,0.0007792518544806,0.094473880844725,0.7487320088406125,0.6720744135488004
2024-03-15,0.0008933226185938,0.0944874459592672,0.7543420473878967,0.6532685735391693
2024-03-16,0.0009369575663211,0.0945011643092739,0.759952085935181,0.6146847560170474
2024-03-17,0.0009805925140484,0.0945158121382698,0.759952085935181,0.6437076977782582
2024-03-18,0.0010242274617757,0.0945305579845587,0.759952085935181,0.6357616201157195
2024-03-19,0.0014355695429593,0.0945457712413595,0.759952085935181,0.5825775299822024
2024-03-20,0.0009933580426243,0.0945612681321267,0.759952085935181,0.6392067881354859
2024-03-21,0.0012177025268949,0.0945748926851948,0.759952085935181,0.6163482125980444
2024-03-22,0.0012921057634451,0.0945878358853798,0.759952085935181,0.6001864819067296
2024-03-23,0.0011593488382012,0.0946025641238798,0.759952085935181,0.602861260814094
2024-03-24,0.0010265919129572,0.0946190679753067,0.759952085935181,0.6327944848252525
2024-03-25,0.0008938349877132,0.0946343771604485,0.759952085935181,0.6585063642938089
2024-03-26,0.00089362354022,0.0946478504772637,0.759952085935181,0.6587802525710064
2024-03-27,0.000959406075298,0.094661534450516,0.7577753704434633,0.6537552320903887
2024-03-28,0.0009310080656533,0.0946761322159388,0.7555986549517458,0.6659250134946869
2024-03-29,0.0009579035789136,0.0946911371177989,0.7540578338733398,0.6578836831661619
2024-03-30,0.0009847990921739,0.0947062957873393,0.7525170127949338,0.6555478548252618
2024-03-31,0.0010116946054343,0.0947206682918332,0.752517012794934,0.6714804114359123
2024-04-01,0.0010385901186946,0.0947357288160107,0.752517012794934,0.6560842777337108
2024-04-02,0.001394882720693,0.0947507893781192,0.7525170127949342,0.6159290492602233
2024-04-03,0.0014277085028938,0.0947654764899331,0.7525170127949343,0.6209667872987996
2024-04-04,0.0012300634783443,0.0947796751775729,0.7525170127949342,0.6448233040798869
2024-04-05,0.0013566941880586,0.0947941887099618,0.7525170127949341,0.6384892966916946
2024-04-06,0.0012730971021048,0.094809561889817,0.7525170127949337,0.6484778510248863
2024-04-07,0.001189500016151,0.0948260532150851,0.7525170127949332,0.6528796005780675
2024-04-08,0.0011059029301972,0.0948426988049424,0.7525170127949337,0.6742898490076915
2024-04-09,0.001300532442932,0.0948581282521465,0.7525170127949341,0.6507701079063453
2024-04-10,0.0011712742025865,0.0948732291570631,0.7672870706473205,0.6644427728989795
2024-04-11,0.0012593243175755,0.0948875708901833,0.782057128499707,0.6594670007007758
2024-04-12,0.0014698335209367,0.0949011508781196,0.7820571284997077,0.6324330112793309
2024-04-13,0.0015777306086143,0.0949164576143194,0.7820571284997083,0.6005895363378031
2024-04-14,0.0016856276962919,0.094932711770971,0.7820571284997079,0.6186822715395763
2024-04-15,0.0017935247839695,0.0949477802215937,0.7820571284997074,0.5968595318822487
2024-04-16,0.0018176129705539,0.0949633643471553,0.7820571284997073,0.6004988546201846
2024-04-17,0.0019969343602994,0.0949787313366837,0.7820571284997072,0.5765749532131598
2024-04-18,0.0018237836652342,0.0949930705757984,0.7820571284997077,0.5976762202781177
2024-04-19,0.0018321558104178,0.0950080690330611,0.7820571284997079,0.6007980674258387
2024-04-20,0.0017031199410376,0.095019081097807,0.7820571284997077,0.6116586038851547
2024-04-21,0.0015740840716574,0.095025960802826,0.7820571284997073,0.6110188185636154
2024-04-22,0.0014450482022772,0.0950333808041449,0.7820571284997079,0.6290528686863445
2024-04-23,0.0014679839198104,0.0950415516637137,0.7820571284997084,0.6249912124367195
2024-04-24,0.0016290005161221,0.0950497214843252,0.7898264089783004,0.6048872968156177
2024-04-25,0.0016242697818967,0.095057327274177,0.7975956894568923,0.6068200338629575
2024-04-26,0.0016952351170536,0.0950643357344185,0.7975956894568925,0.599965270123222
2024-04-27,0.0017008736177651,0.0950712494584238,0.7975956894568926,0.596792810781074
2024-04-28,0.0017065121184767,0.0950783668951171,0.7975956894568929,0.5939059988494244
2024-04-29,0.0017121506191882,0.0950852492122585,0.7975956894568931,0.6007749546465921
2024-04-30,0.0018643134192632,0.09509217070209,0.7975956894568929,0.5705369515942671
2024-05-01,0.0021092694811272,0.0950991112678862,0.7975956894568929,0.5480505397239298
2024-05-02,0.0020234866823058,0.0951061581271492,0.7975956894568931,0.556255097144168
2024-05-03,0.0016857835521399,0.0951131205968176,0.7975956894568932,0.5917978700897152
2024-05-04,0.0016954526659005,0.0951199859499264,0.7975956894568929,0.6012501121019184
2024-05-05,0.0017051217796611,0.0951271059419798,0.7975956894568926,0.6025680565937942
2024-05-06,0.0017147908934217,0.0951336629573088,0.7975956894568932,0.594365747785253
2024-05-07,0.0017705479295166,0.0951400772120075,0.7975956894568936,0.5865602636475098
2024-05-08,0.0018675680367585,0.0951462809195011,0.7842848948513148,0.5757374375122278
2024-05-09,0.0017483593349155,0.0951531988171835,0.7709741002457361,0.593308937150129
2024-05-10,0.0020310669918371,0.0951605886825082,0.7618422760395827,0.5720083546188444
2024-05-11,0.0019441157555365,0.095168262995067,0.7527104518334294,0.5720171647531984
2024-05-12,0.0018571645192358,0.0951757024202517,0.7527104518334294,0.5781952806845577
2024-05-13,0.0017702132829352,0.0951828073297273,0.7527104518334294,0.591907462263081
2024-05-14,0.0019287436879609,0.095190006938005,0.7527104518334294,0.579180430645271
2024-05-15,0.0016119835863954,0.0951970542737943,0.7527104518334294,0.6236721252077517
2024-05-16,0.0016755615541005,0.0952043313365808,0.7527104518334294,0.6138964517360426
2024-05-17,0.0016016735097525,0.0952117727746358,0.7527104518334294,0.6310741862895531
2024-05-18,0.0015094871776949,0.0952190053431579,0.7527104518334294,0.6300260383388357
2024-05-19,0.0014173008456374,0.0952261901745914,0.7527104518334294,0.6237747503711054
2024-05-20,0.0013251145135798,0.0952340778693079,0.7527104518334294,0.6725613669999144
2024-05-21,0.0013921771183002,0.0952415595930507,0.7527104518334294,0.6601834599949357
2024-05-22,0.001397453112888,0.0952489355319195,0.7568407418117455,0.6506127050875522
2024-05-23,0.0013698011191861,0.0952571257051805,0.7609710317900616,0.639356744731938
2024-05-24,0.0013211881796416,0.0952655430065916,0.7624248938624283,0.6449861625467318
2024-05-25,0.0013373680286879,0.0952736826462717,0.7638787559347947,0.65196791755362
2024-05-26,0.0013535478777342,0.0952820621286958,0.7638787559347937,0.6449105944487163
