,Currency US Dollar Index,Gold/BTC Ratio,S2F Model,Onchain Mining Difficulty,BTC/USD
2015-09-05,0.2970913793144648,0.6917923194006336,6.377395300695455e-05,0.00014337359976,0.0005510317155665
2015-09-06,0.2961889861839926,0.681477744018881,6.406276794298233e-05,0.000144654060415,0.0005558095349734
2015-09-07,0.2955716546144041,0.6720111499158441,6.43512488280334e-05,0.0001451795514196,0.0005553861133637
2015-09-08,0.2909503457565341,0.6631887981626405,6.463991404473301e-05,0.0001456972479675,0.00055428594294
2015-09-09,0.2835983217485739,0.6667745457606706,6.492882877604748e-05,0.0001462452920534,0.0005530023850305
2015-09-10,0.2735560315708826,0.6698096009879676,6.521731629114254e-05,0.0001461500210418,0.0005463090170245
2015-09-11,0.2601903309848649,0.6630533847030186,6.550546855031254e-05,0.0001455580399638,0.0005350676949348
2015-09-12,0.2535370869459608,0.6718649684157645,6.579051446241667e-05,0.0001460605184047,0.000528090150483
2015-09-13,0.2543381287579838,0.6819301733166775,6.607203425900832e-05,0.0001477174850561,0.0005253303858249
2015-09-14,0.2574244082674263,0.6908210155479063,6.635134516522118e-05,0.0001498649182845,0.0005230108073354
2015-09-15,0.2654752562214293,0.6901794592166043,6.6627569643897e-05,0.0001529221472397,0.0005232297584538
2015-09-16,0.2645998864263479,0.7030865822725891,6.690208359864608e-05,0.000155780105132,0.000519396183186
2015-09-17,0.2534795995056549,0.6999962185602852,6.717487864728184e-05,0.0001583801382304,0.0005109657884863
2015-09-18,0.2556779632631263,0.7041669547752311,6.744441768009576e-05,0.0001616367058731,0.0005028726662194
2015-09-19,0.2690919264906509,0.7085250148448395,6.771088359757663e-05,0.0001653184173887,0.0004935604425102
2015-09-20,0.2773180557417798,0.7130122936764607,6.798381072956478e-05,0.0001679390420134,0.0004887490083963
2015-09-21,0.284022950085065,0.7187587857484711,6.826385286622383e-05,0.0001694676531446,0.0004894996063398
2015-09-22,0.2880504254974256,0.7037919138710457,6.854654479925507e-05,0.0001704525321079,0.0004919553206998
2015-09-23,0.2866708909153918,0.7086647112595575,6.883448483395633e-05,0.0001705045942112,0.0004978585977739
2015-09-24,0.2890393489657306,0.7085016818273797,6.912162909419598e-05,0.000170723613736,0.0005049856442418
2015-09-25,0.2943854439586277,0.7018719025248661,6.940761390620672e-05,0.0001711533836257,0.000513067380678
2015-09-26,0.2958408190729919,0.6958044752928396,6.96977218552386e-05,0.0001709074585723,0.0005247866255714
2015-09-27,0.2947037171288704,0.6885431222327218,6.999071206256314e-05,0.0001702104196871,0.0005397219156461
2015-09-28,0.2950896696487011,0.682496962368613,7.027986465987093e-05,0.0001703323783738,0.000550432819829
2015-09-29,0.2961990974803932,0.6847850734745244,7.056524652694553e-05,0.0001712853129652,0.000556653893642
2015-09-30,0.2964802877449431,0.6807924775011133,7.084925749818674e-05,0.0001726153491374,0.0005617086728432
2015-10-01,0.2965325888255617,0.6762314639155899,7.113023915012554e-05,0.000174649496608,0.0005636796821168
2015-10-02,0.294764058143688,0.6899971014708338,7.141350815647281e-05,0.0001764109916668,0.0005676192559637
2015-10-03,0.2908802613133481,0.686867477653762,7.169934271180581e-05,0.0001778589313951,0.0005738746630828
2015-10-04,0.2859413398263069,0.6848325106725097,7.198371640324627e-05,0.0001797612060159,0.0005783152795802
2015-10-05,0.279469145363855,0.6818192288556482,7.226778974077368e-05,0.0001819143576153,0.0005820441582951
2015-10-06,0.2736603637308553,0.6722766378122772,7.255096209943188e-05,0.0001833814388785,0.0005894541146982
2015-10-07,0.2687524745864048,0.6811293905529199,7.28327159732945e-05,0.0001841636621308,0.0006004827770949
2015-10-08,0.2632990202757817,0.6812238738218109,7.311414190273275e-05,0.0001845671582847,0.0006138195111224
2015-10-09,0.2578812499332442,0.682326759632186,7.339494175485209e-05,0.0001843517358777,0.0006305777981306
2015-10-10,0.2509361419031023,0.6832617475459233,7.367444289606631e-05,0.0001842638229493,0.0006471988903168
2015-10-11,0.2422391697522627,0.683001569192531,7.395268840418915e-05,0.0001843292588989,0.000663580724994
2015-10-12,0.2342633512329574,0.6827360457694053,7.422970916910576e-05,0.0001839685188177,0.0006824605173607
2015-10-13,0.2267231248509036,0.6732453833134308,7.450533039282708e-05,0.0001833351883816,0.0007031139569448
2015-10-14,0.2186227838896935,0.673903047784413,7.478387584482233e-05,0.0001829432807929,0.0007215275604981
2015-10-15,0.2233257503735661,0.6726830721502629,7.50657015375192e-05,0.0001827717946039,0.0007376388545018
2015-10-16,0.2274210670513879,0.649492066833304,7.534859962742735e-05,0.0001826790498515,0.0007528631730727
2015-10-17,0.2368572583992748,0.6469413537149525,7.563375169816765e-05,0.0001827898520675,0.0007661505226047
2015-10-18,0.2456662960781025,0.6435756065719034,7.591863970955379e-05,0.0001826481257168,0.0007805756370567
2015-10-19,0.2534763094432888,0.6411834240609512,7.620307492876121e-05,0.0001822373663218,0.0007962506180451
2015-10-20,0.2639106945449029,0.6297055867369395,7.648933799826771e-05,0.0001818892232121,0.0008107282352744
2015-10-21,0.2757285184664474,0.6306216859837757,7.677690347727777e-05,0.0001815061249981,0.0008246354139289
2015-10-22,0.2964938592098399,0.6134361039222159,7.706592796103232e-05,0.0001815181820371,0.0008544817841912
2015-10-23,0.3215320997433458,0.6061412204869001,7.735675946734312e-05,0.0001820063645594,0.0009016423953413
2015-10-24,0.3301921862197083,0.5997696424783263,7.764901066908331e-05,0.0001827018738029,0.0009587927533605
2015-10-25,0.3197488084781226,0.5945804661567529,7.794285997563687e-05,0.0001837394808315,0.0010306268500745
2015-10-26,0.3213924973702925,0.5877986503193259,7.823883799408963e-05,0.0001849599804093,0.0011070066141471
2015-10-27,0.3307668907790971,0.5715701542286286,7.853700836577357e-05,0.0001863521129864,0.0011875726645015
2015-10-28,0.33920828031774,0.5549769240583095,7.883733714489098e-05,0.0001881213391477,0.0012816439158249
2015-10-29,0.3310293346894958,0.5255637867494908,7.914001430116385e-05,0.0001902438904936,0.0013873444191253
2015-10-30,0.3323638201623848,0.5011441705604536,7.943991578332531e-05,0.000191946704751,0.0014741456309194
2015-10-31,0.3343221187089569,0.4841315404378485,7.97366159088808e-05,0.0001931938156969,0.0015404349053547
2015-11-01,0.3353821920456267,0.4670157999714869,8.003273338472313e-05,0.0001943461977077,0.0015995837316551
2015-11-02,0.3369323878408598,0.4515007783763294,8.032686521331313e-05,0.0001952023743625,0.0016433919740113
2015-11-03,0.3439405721098301,0.3972924082098273,8.062206209912429e-05,0.0001962757399649,0.001692257399537
2015-11-04,0.3568737017590349,0.3867351972430475,8.091855346233742e-05,0.0001976039141576,0.0017472824419075
2015-11-05,0.372594480461253,0.4103541704685895,8.121360191755158e-05,0.0001987611857426,0.0017911599166978
2015-11-06,0.395885848637969,0.4166855761683626,8.150784845035739e-05,0.0001998600513979,0.0018280862930817
2015-11-07,0.4083030301560333,0.4151226712096616,8.180473176895909e-05,0.0002014025326401,0.0018457464471915
2015-11-08,0.4098160752420003,0.412439952422029,8.210421347217377e-05,0.0002033866821413,0.0018404581217858
2015-11-09,0.4113791247145819,0.4112898137188989,8.240507564905478e-05,0.0002056533748265,0.0018205380105421
2015-11-10,0.4091445365823173,0.4636826635590823,8.270816588942157e-05,0.0002083312311801,0.001781477796626
2015-11-11,0.4089756296544153,0.5000970304481909,8.301077939792843e-05,0.0002110258773186,0.001725506597272
2015-11-12,0.412355324801446,0.4596231008883583,8.331277749717087e-05,0.0002137253146305,0.001652448023549
2015-11-13,0.413532946615008,0.4611579283418548,8.361621260846674e-05,0.0002167378137181,0.0015565996917987
2015-11-14,0.4142313776906329,0.4650762308600068,8.392049655559477e-05,0.0002199834639575,0.0014376924559719
2015-11-15,0.4155550593611923,0.4670011139402617,8.42277396572268e-05,0.0002232767465693,0.0013618487609319
2015-11-16,0.417054086279227,0.470171063317366,8.453839348353438e-05,0.0002266389807121,0.0013341122102089
2015-11-17,0.4205767436870417,0.4586427082722838,8.48510633177645e-05,0.0002301068088501,0.0013224366227764
2015-11-18,0.4264459910664995,0.459851356361289,8.516642853008901e-05,0.0002336404040729,0.0013449505039937
2015-11-19,0.426939484983429,0.4749727989461277,8.548380349030375e-05,0.0002374340797369,0.0013610809077122
2015-11-20,0.4316704810901315,0.4799893935659675,8.580313431853404e-05,0.0002414963897261,0.0013682263922013
2015-11-21,0.4343922549666227,0.4786418390849822,8.612540461451555e-05,0.0002457002319381,0.0014024629032125
2015-11-22,0.4377914993700618,0.4762254213554499,8.645052366255741e-05,0.000250090120731,0.0014554637525167
2015-11-23,0.4399921432257215,0.4750583810699971,8.677028535869559e-05,0.0002546679569171,0.001491430840344
2015-11-24,0.4410219229847908,0.481321662594254,8.708406695113232e-05,0.0002594240355709,0.0015119385601858
2015-11-25,0.4412227377719622,0.4684945382173022,8.739572858832114e-05,0.0002643919737109,0.001528804462969
2015-11-26,0.4402425072720782,0.44547290642191,8.770300450804573e-05,0.0002695722778381,0.0015337100515007
2015-11-27,0.4409244400704112,0.4244608385688491,8.801094127093703e-05,0.0002743062960549,0.0015571860070052
2015-11-28,0.4434576479182295,0.4183874968534236,8.831982112190664e-05,0.000278535512278,0.0016010206122289
2015-11-29,0.4430610983185185,0.4118337874181007,8.862512761544843e-05,0.0002825712652981,0.0016434129533973
2015-11-30,0.4401325228478894,0.4065554912674954,8.892786936383863e-05,0.0002862273443955,0.0016913273392633
2015-12-01,0.4401385937134263,0.4209830589784359,8.923795444038901e-05,0.000290637803019,0.0017419557603649
2015-12-02,0.4425353369340116,0.4209282081929874,8.955572299962074e-05,0.0002958978809483,0.0017929431310897
2015-12-03,0.3815804822614851,0.4220864381247576,8.98771125714987e-05,0.000301297992329,0.0018508154528026
2015-12-04,0.3970190827961032,0.427609553394457,9.020472694488008e-05,0.0003071292201059,0.0019144333246386
2015-12-05,0.3830384951674572,0.4161391054136034,9.053159486571266e-05,0.000312750240606,0.0019804159261192
2015-12-06,0.3899672707056046,0.4033548215319506,9.085735896693064e-05,0.0003180662307742,0.0020494891721876
2015-12-07,0.3841267312398072,0.3901146899775767,9.118773948261092e-05,0.0003236269900474,0.0021224103805602
2015-12-08,0.3674772397554134,0.3720523979597044,9.15212840831836e-05,0.0003292683769427,0.0021986699876261
2015-12-09,0.3479196425034021,0.3693524027349644,9.185583081715938e-05,0.0003350215648063,0.0022671005987954
2015-12-10,0.3598682463437825,0.3696650565749593,9.219191827373006e-05,0.0003409461333743,0.0023265081147005
2015-12-11,0.356324854621989,0.3419366441793007,9.252963745248126e-05,0.0003468998426229,0.0023817731941438
2015-12-12,0.3543877116189232,0.3432629849138733,9.286863115160608e-05,0.0003529032328021,0.002429558652921
2015-12-13,0.3585238547410501,0.343055627314672,9.321170061981832e-05,0.0003590378562162,0.0024768029883597
2015-12-14,0.3673337773238477,0.3432387144839808,9.355898079180464e-05,0.000365286630805,0.0025236323293151
2015-12-15,0.3742637265305212,0.3272553463686681,9.390886851855408e-05,0.0003716260199381,0.0025634608867896
2015-12-16,0.3798815066566492,0.3386769299623282,9.42620457217336e-05,0.0003780676979685,0.0025974770824915
2015-12-17,0.4045367744747852,0.3304577356669482,9.460653867828612e-05,0.0003896355858945,0.0026200072130388
2015-12-18,0.3924256618329789,0.3297782627054577,9.49410599837842e-05,0.0004068460682948,0.0026293020093628
2015-12-19,0.3937237148146451,0.337248174589494,9.527178378711766e-05,0.0004273577708038,0.0026284672419048
2015-12-20,0.3875077796549951,0.3460647568074961,9.559528127344678e-05,0.0004526351331312,0.00261528678429
2015-12-21,0.3829401743210746,0.352665356130135,9.59181213600483e-05,0.000467768456784,0.0025907847675838
2015-12-22,0.3805498959644781,0.352020682827249,9.624069871084888e-05,0.0004714247295766,0.0025545941104554
2015-12-23,0.3749752969614521,0.3468108239138975,9.65566599814666e-05,0.0004720101877753,0.0025038186296508
2015-12-24,0.3675759197455653,0.3403447552640217,9.686726270464925e-05,0.0004655115205491,0.0024381364259943
2015-12-25,0.3642415817026825,0.3455287632952259,9.718320083059298e-05,0.0004673869025029,0.0023957104882457
2015-12-26,0.3648730517798359,0.351009895643348,9.750452686151732e-05,0.0004792371527628,0.0023794554527668
2015-12-27,0.3676135476060237,0.3574101993567157,9.782685791289952e-05,0.0004901925367893,0.0023706916481497
2015-12-28,0.3739313726365446,0.3625760879792961,9.815283280912372e-05,0.000504202261369,0.0023798575573789
2015-12-29,0.3788713937135005,0.3569701093688097,9.847442026540376e-05,0.0005169226447026,0.0023834568555177
2015-12-30,0.3822351642419487,0.3560425150603431,9.87910706023154e-05,0.0005271810661433,0.0023799144697592
2015-12-31,0.3877335500607449,0.3532581167143057,9.910894072115824e-05,0.0005402834041922,0.0023900358898949
2016-01-01,0.3943117960764296,0.3539794596035677,9.942621758053076e-05,0.0005550692550538,0.0024089482600284
2016-01-02,0.3993146758081144,0.3541649757470522,9.974512206900932e-05,0.0005655964562519,0.0024199489419188
2016-01-03,0.4028999642326946,0.3553331510422863,0.0001000665519237,0.0005720271631011,0.00242430794264
2016-01-04,0.405590084214945,0.3564331589523324,0.0001003881637105,0.0005763415711269,0.0024269031919017
2016-01-05,0.4067348587748152,0.3573349451551097,0.0001007107683072,0.0005771144330292,0.0024240479348135
2016-01-06,0.4033283010403923,0.3636846950938841,0.0001010345502272,0.0005787462097914,0.0024310112115221
2016-01-07,0.3948441032221907,0.3473946516214403,0.000101359374344,0.0005814403520912,0.0024486898373257
2016-01-08,0.3934361636787754,0.347163960386903,0.0001016859176572,0.0005818234242485,0.0024666658195654
2016-01-09,0.399181535284508,0.3487569336572075,0.0001020142618844,0.0005808340319877,0.0024884952717521
2016-01-10,0.3995191461542879,0.3496450436993973,0.0001023357887149,0.000583186336423,0.0024884442171065
2016-01-11,0.3965878320969666,0.3510211254110301,0.0001026498415013,0.0005889632067559,0.0024630085417914
2016-01-12,0.3979545966558152,0.3566787424754661,0.0001029606114263,0.0005965957557706,0.0024269756740342
2016-01-13,0.4020953777251948,0.3607217985344354,0.0001032657396807,0.000607336366667,0.0023728083363671
2016-01-14,0.404573282529985,0.3581719469320027,0.0001035704064999,0.0006170452219965,0.0023129848059133
2016-01-15,0.406285104959901,0.4286753506159493,0.0001038749461942,0.0006255738493825,0.0022484808979965
2016-01-16,0.4090291052584431,0.4251601990954246,0.000104174713896,0.0006360803047048,0.002166292118213
2016-01-17,0.4121861520975109,0.4208556065747167,0.0001044707679408,0.0006477003889268,0.0020687928134248
2016-01-18,0.4142901945593095,0.4155919162192901,0.0001047761262107,0.000656210944238,0.002002973477217
2016-01-19,0.4153833068202174,0.4114640486013083,0.0001050914436587,0.0006615641419881,0.0019714191443542
2016-01-20,0.4158648843273224,0.3789732068662882,0.0001054112526747,0.0006651642410901,0.0019532299516577
2016-01-21,0.4153599811854613,0.3852386970598102,0.0001057390672752,0.0006659031624337,0.0019610300928541
2016-01-22,0.4166374011286426,0.4115978476468624,0.0001060661386913,0.0006705121878487,0.0019640302364368
2016-01-23,0.4198823571041237,0.4092324014205014,0.0001063920657347,0.0006794442292415,0.0019605127642877
2016-01-24,0.4234371542316621,0.4078201027410616,0.0001067242987762,0.0006884779364922,0.0019768106298112
2016-01-25,0.4279968503553839,0.4055008149075487,0.0001070610814382,0.0006992758479829,0.0020065917663522
2016-01-26,0.4249244790860189,0.4103426383326017,0.0001073996021481,0.0007062015870742,0.0020163053844077
2016-01-27,0.4132705851590734,0.4066530802167366,0.0001077406429151,0.0007084589450112,0.0020062002476309
2016-01-28,0.412570967511322,0.4207983797331908,0.0001080844864425,0.0007100698398323,0.0019881148679467
2016-01-29,0.4219022394675071,0.4214725790004848,0.0001084307377334,0.0007094882956735,0.001953699507723
2016-01-30,0.417506089637947,0.4262550687562254,0.0001087831504986,0.0007109956961546,0.001929477035434
2016-01-31,0.4018511179559138,0.4304922524848328,0.0001091420011704,0.0007152434786918,0.0019167502916459
2016-02-01,0.3901464722451115,0.4337662124965422,0.0001095052707277,0.0007188837986757,0.0018953112357568
2016-02-02,0.3786533007330422,0.4323604141992774,0.0001098739446378,0.0007230744148056,0.0018708846974958
2016-02-03,0.3511351501479225,0.4422322189934262,0.0001102405150882,0.0007307404350703,0.0018570759297315
2016-02-04,0.3251068243787315,0.427133477097299,0.0001106042172382,0.0007419333606973,0.0018529372181354
2016-02-05,0.3310434783702001,0.4307468835198373,0.0001109694519986,0.0007768388363332,0.0018560427366364
2016-02-06,0.331868536559248,0.441204083761051,0.0001113341737703,0.0008384384117162,0.0018696850980073
2016-02-07,0.3286311071269228,0.4501467817580679,0.0001117024541517,0.0008750430193246,0.0018808712431469
2016-02-08,0.3096543213988368,0.460244647922441,0.0001120747458745,0.0008887018976864,0.001889417052515
2016-02-09,0.2984813203130009,0.4583073351584269,0.000112447288582,0.0009098177064133,0.0019046318506397
2016-02-10,0.2894647268568575,0.4502534038911467,0.0001128210023671,0.0009283147831511,0.0019238726990118
2016-02-11,0.2847195897728432,0.4718067985464815,0.000113184218864,0.0009395745363445,0.0019486302206379
2016-02-12,0.2873149857936758,0.4622196271427726,0.0001135352269502,0.0009460044542321,0.0019801554803839
2016-02-13,0.2933605137284113,0.4537973968622869,0.0001138800861052,0.0009429271577607,0.0020160110907594
